concept1,concept2,textures,mse,range
corn,eggplant,"S0, P102, M0, S24, G51, S51",0.00153020918515456,0.9521412456107029
corn,eggplant,"F75, G75, P75, S24, M0, G102",0.0010457936410690415,0.9049253541720329
corn,eggplant,"S22, G51, P75, S0, S24, F24",0.001250382890739623,0.9517428795306822
corn,eggplant,"G102, G22, F53, P75, P102, G75",0.0018347658845382123,0.9496756617687335
corn,eggplant,"F22, P22, P53, G0, P51, F24",0.0014477221901603543,0.8821117951161153
corn,eggplant,"G102, S24, M24, P0, G53, G51",0.0011079717984121135,0.9624668152023049
corn,eggplant,"S22, G75, P24, M24, S24, G0",0.0014203313955801886,0.940366942100665
corn,eggplant,"S24, S0, M0, M102, F53, P53",0.0013186222985193973,0.9387894380291579
corn,eggplant,"S0, S24, G51, F53, M102, M0",9.940684416178305e-4,0.9387894380291579
corn,eggplant,"S24, F0, M53, G51, M102, G53",0.0011790664932090952,0.969468298293257
corn,eggplant,"S24, P102, G53, S53, G51, P53",0.001036140735585667,0.9162552671524544
corn,eggplant,"S75, P0, F53, G53, S24, P53",9.91712278248502e-4,0.9105523767415474
corn,eggplant,"G102, P24, G51, S24, F53, M0",0.0011212327634118934,0.9061352540310359
corn,eggplant,"M75, P22, P0, G24, G22, P24",0.0011627676448062699,0.8889078521064695
corn,eggplant,"G0, F24, G53, S22, M51, S51",0.0012258544279681958,0.9143285537083911
corn,eggplant,"P102, S0, M24, S24, G51, F53",0.0011356030320466605,0.9628948073683219
corn,eggplant,"G0, S51, G75, M24, F24, F22",0.0013990247122195026,0.9186974773507403
corn,eggplant,"P53, M22, F53, G53, F24, S102",0.0013584775712395592,0.8635982830924329
corn,eggplant,"G0, F51, F24, P22, F22, G51",0.0012762563514551709,0.8996782921784001
corn,eggplant,"S24, G75, P102, M75, F75, G53",0.0013839076678222823,0.8846179214234284
corn,eggplant,"G53, M53, P0, S24, S102, G51",0.0011061700447226068,0.968911973714678
corn,eggplant,"S53, S75, S24, M0, F53, P53",6.538352614138813e-4,0.93667676798152
corn,eggplant,"G51, S24, S102, M53, P0, S22",0.0010331732868790078,0.968911973714678
corn,eggplant,"S0, M102, G75, P51, S22, S51",8.589888207073052e-4,0.925303111554669
corn,eggplant,"F22, F24, S24, G0, G22, G75",0.0010844276226344588,0.9136621018014721
corn,eggplant,"M0, G51, S53, G102, S24, F51",0.001194972071734134,0.948217676596317
corn,eggplant,"S75, S22, P0, G75, G22, G102",0.00144647475261566,0.915650445560074
corn,eggplant,"M102, S22, S51, P22, S53, P51",0.0012496232382792143,0.9181205541420131
corn,eggplant,"G75, M75, S102, F53, P102, F51",0.001311906568499773,0.9073020837017917
corn,eggplant,"S24, M24, S102, S53, F53, P53",7.593566536486272e-4,0.9544450078107759
corn,eggplant,"P0, M0, G53, G51, F102, F24",0.001024163452380391,0.9296012195431717
corn,eggplant,"S53, S51, P102, F24, G24, S24",0.0014921233743237432,0.9328774355182461
corn,eggplant,"G75, S22, S51, S0, S75, P51",0.0012693808346855274,0.9297944698591051
corn,eggplant,"G53, S24, M53, S0, G24, M102",0.0013533781744078691,0.960204730987708
corn,eggplant,"G51, F0, F24, G53, S24, P102",9.038098374272779e-4,0.9452641212216681
corn,eggplant,"S24, F53, G75, P75, M53, G51",0.0015532263435653801,0.95556701262153
corn,eggplant,"F53, S24, P0, G102, M24, P53",0.0010724030010108218,0.9624668152023049
corn,eggplant,"P102, F51, F75, M75, G53, G75",0.0012972416679810088,0.8846179214234284
corn,eggplant,"G75, M53, F75, P75, P102, F22",0.001178222345199677,0.8819294203379194
corn,eggplant,"G51, F53, S24, F0, M102, M0",0.0011050404021891512,0.9480530053347069
corn,eggplant,"P75, S24, G51, M0, F51, P22",0.0011759557303418424,0.9049253541720329
corn,eggplant,"S22, F24, S24, S53, G51, S102",8.860418823486587e-4,0.9299361016830741
corn,eggplant,"P75, F75, P24, G102, P22, F53",0.0011548739139989903,0.8960160519237593
corn,eggplant,"G53, F24, M102, M24, S0, G51",9.836727255288814e-4,0.9300694692083432
corn,eggplant,"P51, M51, P53, G0, S22, F53",0.0010605259500635063,0.9356122164527086
corn,eggplant,"F53, G0, P53, P51, M51, S51",0.0013002737112789205,0.9356122164527086
corn,eggplant,"M53, G102, S24, S53, P53, F53",0.0014510386823496442,0.969632969554867
corn,eggplant,"P22, M22, S0, S22, F102, M51",0.001560912203866743,0.8646061023879826
corn,eggplant,"S24, P75, G51, S53, S22, M24",9.748447869022343e-4,0.97284394523846
corn,eggplant,"S24, G53, M102, M53, S0, G51",8.791100177945152e-4,0.960204730987708
corn,eggplant,"M22, P0, P24, S75, M51, G22",0.001354129274398098,0.9170991895097454
corn,eggplant,"S53, P0, G53, M75, G51, F24",0.001148566455314003,0.9203476283644658
corn,eggplant,"F53, M51, M102, F102, G102, P22",9.79914557919615e-4,0.8892456655036591
corn,eggplant,"M0, F53, M102, P0, P53, S24",0.0010012337996928924,0.936209412136977
corn,eggplant,"S0, M24, G102, G51, S24, G53",9.130610386460862e-4,0.9643068097215169
corn,eggplant,"G0, F22, G22, M24, F75, S24",9.392634712728652e-4,0.9527846432868049
corn,eggplant,"M53, F53, S0, P102, S24, G51",0.0012014577083621215,0.973556538569253
corn,eggplant,"G51, S24, M0, S53, S75, G53",0.0012001464191954102,0.93667676798152
corn,eggplant,"F22, M75, P51, F75, G75, S53",0.0012794425877299678,0.8752598166478954
corn,eggplant,"S51, G51, G102, M0, S53, S24",9.86291452627162e-4,0.948217676596317
corn,eggplant,"M75, S75, P51, G53, M102, P24",9.383067100104931e-4,0.8886097753267317
corn,eggplant,"M24, G102, G53, G51, S0, S24",9.130610386460862e-4,0.9643068097215169
corn,eggplant,"F53, S0, F24, G51, S53, M75",0.0012522515959495274,0.9068501466232877
corn,eggplant,"S0, S24, G51, G102, F53, P53",0.0013040725383135143,0.9231757352280234
corn,eggplant,"S51, G75, S24, P53, F24, G0",0.0014960071789223103,0.9136621018014721
