concept1,concept2,textures,mse,range
frog,lion,"M75, G0, G24, G102, P75, P51",0.0013666767304110648,0.8753885259111044
frog,lion,"S24, S75, P0, G53, F102, G0",0.0016617677837623985,0.8370391030719192
frog,lion,"G0, M53, F75, M75, F22, F51",0.0017067862955266761,0.9440633046230028
frog,lion,"P102, G75, G51, F0, M51, P51",0.0012309459881493716,0.9493835495241242
frog,lion,"F22, G24, S24, G0, S75, P24",0.001257698030436343,0.8671652887373003
frog,lion,"F53, F22, S102, F51, P53, M102",0.0011090674789699744,0.9144992809177823
frog,lion,"P53, P0, M75, S102, G102, G22",0.0014401308510682928,0.978787646403521
frog,lion,"F75, F22, P102, F51, M102, S75",0.0010574798725970205,0.9260713489125518
frog,lion,"P0, S22, S53, M102, G51, G24",0.0012712866178335338,0.893401695440416
frog,lion,"G75, F53, F22, P0, F51, M102",0.0014135669227051284,0.8919056085432463
frog,lion,"G53, P53, P75, F0, M51, G102",0.0012365353410638037,0.9712986252765403
frog,lion,"G22, F0, M53, F24, P51, F51",8.183453077995796e-4,0.9439103110796191
frog,lion,"M75, F53, S75, P51, F24, F0",0.0014656961010776565,0.9502553527684021
frog,lion,"S51, P53, G22, P75, G102, M75",0.001174827985139187,0.9635392677881913
frog,lion,"G51, P0, M51, G22, F51, P102",0.001256280654964689,0.9301301339625443
frog,lion,"F102, P24, F75, S102, F22, M102",0.0012540874098771213,0.9501051340252991
frog,lion,"M51, S102, F102, F0, F24, F75",0.001570409154237763,0.976038922856428
frog,lion,"M102, P75, F22, S0, F75, F102",0.0010655057792707014,0.94810793470522
frog,lion,"F51, P0, G102, M51, P24, G22",0.001250370550412516,0.9105191944183064
frog,lion,"P53, G0, S75, S22, F22, S24",0.001359447587751472,0.8671652887373003
frog,lion,"M53, P0, G51, F0, P24, F22",0.0014949664087907891,0.9378825216110914
frog,lion,"S102, S24, P53, G0, S51, F22",0.0012862184053965672,0.8947729798427738
frog,lion,"S24, F102, S102, S0, P75, G0",0.0017013202518888174,0.8781422952476844
frog,lion,"G22, F51, M0, P51, F0, F24",9.008407695576201e-4,0.9528336680854581
frog,lion,"P22, M24, M102, F24, P75, P102",0.0016371980867480058,0.9365186220752846
frog,lion,"F0, P102, G0, G22, P22, M51",9.43164600552197e-4,0.9409478222237836
frog,lion,"F51, F24, M22, M75, P51, P22",0.0014115762052996474,0.8690585483880804
frog,lion,"M51, F0, G75, P102, P51, G102",0.0011389946142793988,0.9493835495241242
frog,lion,"G22, G0, S22, P53, M102, P0",0.001448445505062393,0.951837163065854
frog,lion,"P102, G53, G0, F22, S24, S53",0.0013573668092278727,0.8561144807164782
frog,lion,"P0, M102, P22, M0, P102, F24",0.0015313909868474444,0.9529219145087183
frog,lion,"F51, G51, M53, G102, F0, F24",0.0011433322380678833,0.9593951749930557
frog,lion,"P75, S75, G51, G75, S22, M102",0.001535540691744808,0.9335548566251077
frog,lion,"P53, G51, P0, M102, G24, G53",9.476999551803201e-4,0.954685666517008
frog,lion,"M24, P51, F51, P102, F0, M102",0.001257898686981832,0.9108310372475441
frog,lion,"S51, P24, G22, M75, G51, P53",0.001051715171944039,0.9525162929321166
frog,lion,"F53, F24, F0, F102, M51, S75",0.0015295965892722057,0.9733168906348467
frog,lion,"G75, F24, G24, G102, G22, M102",0.0010594214363269876,0.9066993578909347
frog,lion,"M102, G75, P75, G24, G102, S0",0.0010611003942714154,0.9272958309453917
frog,lion,"G75, F24, G22, G24, G51, M102",0.0010649191484737876,0.9066993578909347
frog,lion,"F22, S0, M51, F51, F0, F53",9.628152039249469e-4,0.9397753096094233
frog,lion,"M102, P0, F0, M0, P51, F102",0.001608890927965921,0.9296581718601101
frog,lion,"M102, P53, F53, F51, F22, S53",0.0010987000938443953,0.9171257986104593
frog,lion,"S24, G0, P102, G53, F22, S75",0.0011676908983452397,0.8671652887373003
frog,lion,"G75, F102, M53, F22, F53, M102",0.0014792719642661256,0.9754564467429477
frog,lion,"F0, G75, G22, P53, P75, M51",0.0010711620191181206,0.9663858312700083
frog,lion,"G102, P0, M51, F51, P24, G22",0.001250370550412516,0.9105191944183064
frog,lion,"F51, M75, F0, F75, F24, S24",0.0012666601479319574,0.9420916188261078
frog,lion,"G53, F51, M51, F0, F22, F102",8.296797924780033e-4,0.9567772020063599
frog,lion,"P75, G102, G75, S0, G24, M102",0.0010611003942714154,0.9272958309453917
frog,lion,"F0, P75, G22, P51, G0, M51",0.0014631531159141383,0.9340133573014001
frog,lion,"F22, S75, F24, P51, M102, P22",0.0013247567729879949,0.9027000726614354
frog,lion,"P75, F0, G102, G53, M51, P53",0.0012365353410638037,0.9712986252765403
frog,lion,"G51, M102, G24, P102, P0, G53",0.0012095039245974529,0.9448986699480604
frog,lion,"F51, P53, M102, M24, F0, P51",0.001320539337629849,0.9081329421639601
frog,lion,"G53, G102, G75, M102, P75, S51",0.0012328473380212206,0.908190785854522
frog,lion,"G24, F0, P22, G102, P53, M51",0.001079709052885194,0.9522499002738726
frog,lion,"M22, F0, M51, F22, F24, P51",0.001644725624473953,0.9053887719685332
frog,lion,"G102, F51, S53, F53, P22, F22",0.0017052186983168125,0.8552041458862313
