concept1,concept2,textures,mse,range
comfort,speed,"P0, S102, G102, M53, S0, M51",0.0015619425145171745,0.8495191892229721
comfort,speed,"P0, P22, M53, S102, M75, S0",0.0017514666805025995,0.8712506014068984
comfort,speed,"P75, M24, S102, F53, P0, S53",0.0016647538739448836,0.8869157060092052
comfort,speed,"M0, M53, M24, F53, P75, P0",0.0017596384156130399,0.9000482813352383
comfort,speed,"M24, G75, G53, F0, G22, P0",0.0020662866374706783,0.8489057965745183
comfort,speed,"F0, P0, F53, G75, F75, M24",0.001778115814667798,0.8762158268996498
comfort,speed,"S75, G102, P0, F22, S0, F102",0.0016175425740628164,0.8611947667807976
comfort,speed,"P22, F0, M24, F51, P0, S24",0.0017049333559235262,0.8907755087516737
comfort,speed,"S51, P0, F24, P75, M24, M53",0.001758864735997311,0.9157503527090919
comfort,speed,"F102, M24, P0, F53, G102, M51",0.0030193384743665867,0.8677935051523978
comfort,speed,"P0, M24, S24, F75, M0, G102",0.00215607133154546,0.8819211952791263
comfort,speed,"G102, S0, S24, P0, S75, F75",0.001629383575468548,0.8804710325653529
comfort,speed,"P0, F51, P75, S24, M24, M53",0.0016231878141201583,0.8559344382765474
comfort,speed,"M102, P0, P75, M24, M0, M53",0.002371641762996686,0.8617651942485093
comfort,speed,"F0, M24, S22, G75, S53, P0",0.0015329400351696992,0.8668234280956281
comfort,speed,"M0, M53, P75, M24, P0, S24",0.001576456073056862,0.8819211952791263
comfort,speed,"M22, F0, G75, P0, F22, M24",0.0019428536416232858,0.8419712228966748
comfort,speed,"P0, M22, S0, M24, P22, F51",0.0017708747222197135,0.8687364566996346
comfort,speed,"S24, P102, S53, M24, M22, P0",0.002599924164033088,0.8675421630565433
comfort,speed,"S75, P0, S0, S22, P102, S53",0.0018367291125452056,0.8508011994152821
comfort,speed,"S102, S75, P0, M102, S0, P22",0.0016350802072791644,0.8593818361037123
comfort,speed,"S75, P75, F102, M24, P0, F0",0.0018578646056267687,0.8772169954611436
comfort,speed,"M0, P0, F0, G102, S102, M24",0.001902664016608929,0.8517592538365922
comfort,speed,"F0, P0, P102, M24, M51, F53",0.002044822538656409,0.8762158268996498
comfort,speed,"M24, M0, P0, P22, S24, F51",0.0019094537190050356,0.8819211952791263
comfort,speed,"M75, P0, P75, F75, F0, M24",0.0019123594291542523,0.8725238984648772
comfort,speed,"M24, M102, P0, F102, F0, P75",0.0020393535131417893,0.8669763613675664
comfort,speed,"P0, S0, S75, M51, P102, S102",0.0015284506002188147,0.8600899996899071
comfort,speed,"S0, P0, P102, M24, S22, F102",0.0020301472618585816,0.8697041465755174
comfort,speed,"S0, P102, P0, S75, M51, M102",0.0019225789562252581,0.908294929961181
comfort,speed,"S75, F53, G102, P0, S0, M22",0.0018336557199672915,0.8808297530456803
comfort,speed,"S0, M51, P0, P102, S22, S75",0.00164752985660272,0.9039369195055487
comfort,speed,"P0, G102, S53, M24, M22, S24",0.0022127493056017015,0.8675421630565433
comfort,speed,"S0, S22, G102, S102, M53, P0",0.001801880405170252,0.8518205747539886
comfort,speed,"P0, M24, S24, S0, S53, G22",0.0023114238955407114,0.8675421630565433
comfort,speed,"F75, S22, P0, G102, S75, S0",0.0016878129538265244,0.8804710325653529
comfort,speed,"G102, S75, M22, S0, P0, M51",0.0014225904656220694,0.8808297530456803
comfort,speed,"P75, S102, F51, P0, M24, S0",0.001744173823622003,0.8933702074649669
comfort,speed,"P24, M24, F24, P0, F53, S0",0.0019106554627798648,0.8915394369227446
comfort,speed,"M53, P0, G75, S0, S22, M75",0.0021225853028738434,0.8801829668476724
comfort,speed,"M24, S24, P0, M0, P22, F102",0.0019060687424590247,0.8819211952791263
comfort,speed,"S22, P0, G102, S0, M22, M24",0.0020599927739439862,0.8534816107693962
comfort,speed,"M22, S24, M24, F0, G102, P0",0.0017057233300061896,0.8907755087516737
comfort,speed,"S22, S75, F22, P0, S0, G102",0.0018546323202224357,0.8493779964986462
comfort,speed,"S0, F51, S75, F75, P0, P102",0.0017101429372626284,0.8804710325653529
comfort,speed,"M24, P75, M22, P0, S0, M51",0.0018056664573763439,0.8522469749208949
comfort,speed,"M22, S0, S75, P102, P0, S24",0.0017272146187593059,0.8808297530456803
comfort,speed,"P0, S22, F0, M102, G102, M24",0.002187650394663016,0.9198958482249703
comfort,speed,"P0, P22, M75, S75, S0, M102",0.0017897758130596996,0.886996314639771
comfort,speed,"G102, F51, P0, M53, S0, F102",0.0017232690545240935,0.8582488223794091
comfort,speed,"S22, G75, S53, M24, P0, F0",0.0015329400351696992,0.8668234280956281
comfort,speed,"S0, S22, P0, S75, M0, P22",0.002146333287342227,0.8397046272507395
